0.014107207110206448,0.0066393137820631165,-0.009648830304514185,0.007863388500402024
0.014293486147644594,0.006429505022207571,-0.009943438789835612,0.008005825157665389
0.010295364056005575,0.0028740222138061156,-0.0062024139415355305,0.0076983490865305815
0.010681441876134248,0.0030501032451465404,-0.006530983839792292,0.007882659502449207
0.011788050962107723,0.002977596384888259,-0.004907673084695124,0.010295960865684572
0.01138574029004001,0.0029521601654764473,-0.004885279581463741,0.009851592547428456
0.00939103874015016,-0.0002776158724303035,0.0062526914558332855,0.007001313277130605
0.009566737161368452,-0.00042043147214243515,0.006366348951791924,0.007128484994440132
0.011449995972999418,0.008326361364173779,-0.007070528845347562,0.0034324533590429362
0.011937548349586935,0.008671874534794427,-0.007316904490984821,0.0037103316996349306
0.012816088031148486,0.010903081435420126,-0.0024255676930892422,0.006284230183641132
0.012689356746462072,0.010757652465862216,-0.002408555388967365,0.006284230183641215
0.01545689033621357,0.00383810312814048,0.0016923864940453226,0.014876836061416543
0.015539579131855665,0.0038698328300896256,0.0020610925130904456,0.014908212874615356
0.012387431487257357,-0.00046461312301820934,0.00026562771700305854,0.012375865036973133
0.012614188662551375,-0.0006504691942544327,0.00034171803037291726,0.012592770712971935
0.013418112425988216,0.002552372394400898,-0.009742901549294497,0.008866059194338513
0.013505070771310886,0.0024803782280946596,-0.010012597373633247,0.008716797245389055
0.010818099859993123,-0.002499202723778987,-0.0036069918572250587,0.00988811812571791
0.010773517136694648,-0.002915614137429856,-0.0041262461105742165,0.009515353841620583
0.00450407392275652,0.00018474605497753593,-0.0008523489288826958,0.0044188292680593655
0.004357799484748552,0.0002148226449404378,-0.0008541452868190136,0.004267868719806223
0.007476276751365112,0.0030631010921385315,0.006193058881887717,0.002856247091519548
0.007773559308848055,0.003199885588877127,0.006542551205916153,0.0027173480204493172
