1.45,17.8,77.05,76.44,25.89,161.63,-13.49,70.55,-5.32,149.05
1.45,17.89,77.05,76.44,25.89,161.54,-13.49,70.55,-5.32,149.05
1.45,17.8,80.31,79.52,28.97,162.51,-14.99,73.45,-5.32,149.14
1.45,17.8,80.31,79.52,29.05,162.42000000000002,-14.99,73.45,-5.32,149.23
1.45,17.8,76.44,84.26,32.13,162.59,-2.33,79.52,1.1,154.51
1.45,17.8,76.44,84.18,32.13,162.59,-2.33,79.52,1.19,154.42000000000002
-0.13,-1.19,1.89,-6.81,7.43,76.88,-3.3,-81.27,-180.0,-180.0,-180.0,-180.0,0.31,8.48,14.2,95.52000000000001,-30.64,44.79,-180.0,-180.0,-180.0,-174.81
-0.13,-1.19,1.89,-6.81,7.43,76.78999999999999,-3.21,-81.27,-180.0,-180.0,-180.0,-180.0,0.31,8.48,14.2,95.52000000000001,-30.64,44.79,-180.0,-180.0,-180.0,-175.08
-0.13,-1.19,1.89,-6.81,7.43,76.78999999999999,-3.3,-81.27,-180.0,-180.0,-180.0,-180.0,-0.13,8.31,14.46,95.52000000000001,-31.25,84.79,-180.0,-180.0,-180.0,-174.11
-0.13,-1.27,1.89,-6.81,7.43,76.78999999999999,-3.3,-81.27,-180.0,-180.0,-180.0,-180.0,-0.04,8.31,14.55,95.52000000000001,-31.08,84.79,-180.0,-180.0,-180.0,-174.11
-0.13,-1.19,1.8,-7.78,7.6,75.91,-3.3,-23.96,-180.0,-180.0,-180.0,-180.0,-0.04,8.31,14.37,95.52000000000001,-30.64,82.68,-180.0,-180.0,-180.0,-175.08
-0.13,-1.19,1.8,-7.78,7.6,75.91,-3.3,-5.67,-180.0,-180.0,-180.0,-180.0,-0.04,8.31,14.37,95.52000000000001,-30.64,82.68,-180.0,-180.0,-180.0,-175.08
